Timestamp,Reading,Inserting,Updating,Deleting,1 Simul. Reader,50 Simul. Reader,100 Simul. Reader,1 Simul. Task,50 Simul. Task,100 Simul. Task,1 Simul. Transaction,50 Simul. Transaction,100 Simul. Transaction
1381.45,6.42e-05,6.98e-05,0.0001178,4.8e-05,4.6e-05,0.0032788,0.0064202,6.88e-05,0.0028492,0.0055408,0.0007662,0.0423716,0.0846064
1382.06,8.02e-05,7.74e-05,0.000123,5.42e-05,5.34e-05,0.0032468,0.006644,6.62e-05,0.002716,0.0052316,0.0007576,0.0338206,0.0679918
1382.69,7.28e-05,7.02e-05,0.0001116,4.66e-05,4.44e-05,0.0033002,0.0064972,6.12e-05,0.0027512,0.0066942,0.0008374,0.0349468,0.0718492
1383.32,7.58e-05,7.4e-05,0.0001154,5.24e-05,4.54e-05,0.0033592,0.0062858,6.8e-05,0.0028148,0.0049932,0.000671,0.0348702,0.0712772
1383.98,0.0001004,7.84e-05,0.0001222,4.04e-05,4.82e-05,0.0032376,0.0063004,6.48e-05,0.0027164,0.0055572,0.0007522,0.0338362,0.078653
1384.84,8.96e-05,7.9e-05,0.0001124,4.12e-05,4.48e-05,0.0031786,0.0061426,6.44e-05,0.0027752,0.0050228,0.0006738,0.0434748,0.109492
1385.79,0.0001206,0.0001048,0.0001686,6.46e-05,8.2e-05,0.0073832,0.0137176,0.0001454,0.0047538,0.0088062,0.001237,0.0520132,0.102224
1386.71,9.94e-05,7.84e-05,0.0001324,5.3e-05,6.38e-05,0.0058928,0.0108596,8.66e-05,0.004337,0.008281,0.0010338,0.048635,0.103548
1387.71,0.0001676,0.0001458,0.0002058,0.0001176,0.0001046,0.0070476,0.0126788,0.0001094,0.0041932,0.0079912,0.001286,0.0533148,0.11225
1388.93,8.68e-05,9.34e-05,0.0001594,5.6e-05,6.72e-05,0.0062082,0.0113328,0.000127,0.0044086,0.0098016,0.001699,0.0596876,0.150515
1390.3,0.0001216,0.0001178,0.0001782,6.74e-05,8.22e-05,0.0089438,0.016907,0.0001154,0.0072874,0.0128326,0.0027956,0.0771296,0.145506
1391.57,0.0001846,0.0001506,0.0002084,6.38e-05,9.36e-05,0.0100662,0.0172592,0.0001496,0.0063418,0.0114946,0.001661,0.0718278,0.133665
1392.68,0.0001448,0.0001302,0.0001882,6.9e-05,9.64e-05,0.0088262,0.0168156,8.84e-05,0.0058176,0.0115868,0.0014674,0.0530244,0.124221
1394.14,0.000107,9.64e-05,0.0001682,5.76e-05,7.46e-05,0.0086954,0.0148264,8.76e-05,0.0054976,0.011018,0.001557,0.0800858,0.168905
1395.45,0.000147,0.000155,0.0002344,7.58e-05,0.0001346,0.0096984,0.0148658,0.000102,0.0067134,0.0127256,0.0016748,0.0711278,0.143427
1396.17,7.36e-05,8.28e-05,0.000124,5.58e-05,5.52e-05,0.0052092,0.0080048,7.36e-05,0.0035908,0.007134,0.0008604,0.039239,0.0805862
1396.83,7.76e-05,7.4e-05,0.0001244,4.28e-05,4.64e-05,0.0035076,0.006826,5.34e-05,0.0027994,0.0052442,0.0008422,0.0368388,0.0745316
1397.49,6.78e-05,7.32e-05,0.0001088,4.08e-05,4.7e-05,0.0035236,0.0063918,7.24e-05,0.003323,0.0058108,0.000795,0.040143,0.0710482
1398.14,7.8e-05,7.06e-05,0.0001096,4.6e-05,5.64e-05,0.0033936,0.0092542,8.82e-05,0.0033824,0.0053542,0.0007892,0.0369158,0.0697686
1398.85,7.24e-05,7.04e-05,0.0001072,4.04e-05,4.44e-05,0.003177,0.0064006,7.26e-05,0.0028566,0.0051048,0.001659,0.0368792,0.0850482
1399.51,7.28e-05,7.34e-05,0.000119,5.1e-05,4.62e-05,0.0035506,0.00664,6.64e-05,0.0028526,0.0061414,0.0007548,0.0379952,0.0745424
1400.15,0.0001062,6.98e-05,0.0001188,4.12e-05,4.62e-05,0.003489,0.0064994,5.14e-05,0.0028092,0.0054622,0.0008204,0.0362402,0.070651
1400.78,6.9e-05,8.22e-05,0.0001206,5e-05,6.12e-05,0.0032612,0.0067668,7.78e-05,0.0026566,0.0052734,0.0007774,0.0345912,0.0716302
1401.46,7.6e-05,7.04e-05,0.0001218,4.84e-05,4.58e-05,0.0031984,0.0070602,9.4e-05,0.0036104,0.0064008,0.0008406,0.0355458,0.0795414
1402.14,9.48e-05,7.48e-05,0.00011,5.38e-05,4.82e-05,0.0032584,0.007043,7.36e-05,0.0029058,0.0054888,0.0007554,0.0430764,0.0715698
1402.83,0.0001018,0.0001,0.0001266,4.26e-05,5.1e-05,0.0033492,0.0142246,7.3e-05,0.004623,0.0086598,0.0007916,0.0355912,0.0711
1403.48,9.18e-05,8.62e-05,0.0001126,4.12e-05,4.46e-05,0.0033164,0.0071698,6.72e-05,0.0029928,0.0069426,0.0009036,0.0370016,0.0700038
1404.12,7.5e-05,7.46e-05,0.0001188,4.86e-05,4.8e-05,0.0033702,0.006686,6.24e-05,0.0029998,0.0064006,0.0008676,0.0362958,0.0710616
1404.76,7.62e-05,8.56e-05,0.0001278,7.66e-05,5.7e-05,0.0033,0.006538,6.8e-05,0.0028912,0.0053974,0.0008198,0.0364276,0.0717686
1405.4,8.62e-05,8.84e-05,0.000119,4.3e-05,4.42e-05,0.003226,0.0064006,6.86e-05,0.0029078,0.0052632,0.0007522,0.0380152,0.0703636
1406.25,5.84e-05,7.5e-05,0.0001098,4.16e-05,5.32e-05,0.0031268,0.0072118,6.46e-05,0.003123,0.007847,0.0008094,0.0480134,0.0984664
1406.93,9.22e-05,0.0001342,0.000155,6.64e-05,4.72e-05,0.0054,0.0066806,5.72e-05,0.0028814,0.0057122,0.0008002,0.0372072,0.0773302
1407.65,8.64e-05,8.02e-05,0.0001418,4.7e-05,6.08e-05,0.0033828,0.00713,8.04e-05,0.003017,0.0055944,0.0009618,0.0369678,0.0847816
1408.54,9.16e-05,8.94e-05,0.0001374,4.86e-05,4.56e-05,0.003351,0.00755,7.9e-05,0.0099972,0.0093938,0.0010608,0.0491496,0.097296
1409.47,7.6e-05,6.9e-05,0.000114,4.22e-05,5.82e-05,0.0045856,0.0129814,9.38e-05,0.0043548,0.009135,0.0011938,0.0460526,0.106156
1410.34,5.9e-05,7.3e-05,0.0001366,5.1e-05,5.64e-05,0.006355,0.011407,7.74e-05,0.0040018,0.0083548,0.0010764,0.0489164,0.0943728
1411.21,9.32e-05,7.52e-05,0.0001242,5.06e-05,6.48e-05,0.0060062,0.0110982,6.06e-05,0.003865,0.0069522,0.001102,0.04684,0.0958676
1412.15,9.68e-05,9.36e-05,0.0001418,5.56e-05,5.48e-05,0.0051018,0.0109408,7.48e-05,0.0040968,0.0079618,0.0011914,0.049589,0.108314
1413.19,0.0001598,0.0001612,0.0001792,6.8e-05,6.98e-05,0.0070416,0.0125482,7.76e-05,0.0049764,0.009635,0.0014296,0.0506938,0.120606
1414.18,0.000146,0.0001242,0.0002022,7.6e-05,8.04e-05,0.0092964,0.016911,9.34e-05,0.005929,0.0104034,0.001233,0.050691,0.103124
1415.04,0.0001038,9.38e-05,0.0001622,5.94e-05,6.26e-05,0.0053554,0.0100774,8.76e-05,0.0043726,0.0080744,0.001174,0.046813,0.0956524
1416.22,8.4e-05,9e-05,0.0001166,4.02e-05,5.36e-05,0.005694,0.0117698,8.82e-05,0.004497,0.0091622,0.0012772,0.056211,0.145666
1417.67,0.0001416,0.0001232,0.0002266,9.22e-05,8.7e-05,0.0085662,0.018835,0.000114,0.0078918,0.0130786,0.0018988,0.0768938,0.160968
1419.11,0.000102,0.0001154,0.0001794,7.26e-05,7.76e-05,0.0090572,0.017766,0.0001306,0.0073548,0.0131242,0.0018072,0.0791046,0.158377
1420.38,0.000175,0.0001664,0.0002204,8.16e-05,9.58e-05,0.0100436,0.016859,0.0001054,0.006542,0.0128134,0.0016734,0.071614,0.134852
1421.66,0.0001154,0.0001196,0.0001546,5.76e-05,6.56e-05,0.0087208,0.016066,0.0001246,0.0069878,0.0122716,0.0015996,0.0695454,0.139476
1422.96,0.0001454,0.0001214,0.0002342,8.58e-05,0.0001414,0.0082444,0.0151826,0.000128,0.006059,0.0108704,0.0015174,0.069248,0.145906
1424.41,0.0001076,9.42e-05,0.0001594,5.58e-05,6.54e-05,0.0096714,0.0169742,0.0001628,0.0077386,0.0128952,0.00168,0.0806912,0.160527
1425.8,0.0001218,0.00012,0.0002024,0.000107,8.94e-05,0.009551,0.017471,0.0001502,0.0047738,0.01058,0.0017682,0.0721824,0.160259
1427.25,0.000134,0.0001344,0.0001982,7.52e-05,8.84e-05,0.0096826,0.0186124,0.0001134,0.0070256,0.0130004,0.0020426,0.0793094,0.158541
1428.56,0.0001926,0.0001402,0.0002092,8.04e-05,0.000105,0.0096042,0.0157624,0.000101,0.0055762,0.0105694,0.0014896,0.0662308,0.152245
1429.79,0.0001146,0.0001174,0.000182,7.46e-05,7.54e-05,0.0082406,0.0156066,0.0001316,0.005408,0.0089966,0.0014144,0.0668212,0.137538
1430.94,9.94e-05,0.0001042,0.000215,0.0001012,0.0001032,0.0065522,0.015972,9.56e-05,0.005787,0.0103132,0.0012478,0.0514956,0.137395
1432.38,0.0001758,0.0001304,0.0002122,8.88e-05,8.48e-05,0.009157,0.018438,0.0001252,0.0073682,0.0115816,0.0015992,0.0787474,0.15916
1433.36,0.000198,0.0001318,0.0001996,9.06e-05,9.26e-05,0.0093206,0.0164656,0.000125,0.0048046,0.008712,0.001179,0.050541,0.104098
1434.81,0.000133,0.000106,0.0001782,8.32e-05,6.98e-05,0.0082658,0.0166844,0.0001106,0.005842,0.0108028,0.0015758,0.0804106,0.166139
1435.76,9.2e-05,8.92e-05,0.0001978,6.56e-05,7.1e-05,0.0078286,0.0138894,9.02e-05,0.0049604,0.0088778,0.0011236,0.0532646,0.0974382
1436.62,8.06e-05,7.44e-05,0.0001338,4.48e-05,5.36e-05,0.0056524,0.0106372,5.94e-05,0.0036876,0.0077782,0.001029,0.0442668,0.098226
1437.55,0.0001128,8.16e-05,0.0001188,4.34e-05,5.32e-05,0.0052494,0.0103956,5.82e-05,0.0039648,0.0087434,0.001028,0.082287,0.0748664
1438.22,8.72e-05,8e-05,0.0001334,4.98e-05,4.54e-05,0.0037202,0.007118,7.26e-05,0.0034738,0.0053016,0.0007964,0.0385886,0.0733388
1438.87,7.76e-05,8.24e-05,0.0001242,6.42e-05,5.44e-05,0.0035612,0.0066974,5.12e-05,0.002775,0.0054354,0.0007598,0.0374148,0.0719804
1439.5,8.58e-05,8.28e-05,0.0001218,4.92e-05,4.56e-05,0.00329,0.006383,5.68e-05,0.0029016,0.0051144,0.0007962,0.0368524,0.069553
1440.29,7.36e-05,7.5e-05,0.0001106,4e-05,4.98e-05,0.003318,0.011776,7.8e-05,0.0045396,0.008763,0.0011798,0.0417762,0.0860686
1441.03,6.86e-05,7.94e-05,0.0001348,6.3e-05,5.56e-05,0.0035126,0.0079956,5.92e-05,0.0032826,0.005595,0.0011808,0.0446976,0.0811612
1441.71,9.64e-05,8.64e-05,0.0001526,5.12e-05,4.78e-05,0.004291,0.0089888,6.9e-05,0.0029696,0.0056044,0.0009368,0.0403442,0.072063
1442.43,7.3e-05,7.98e-05,0.0001168,4.56e-05,4.98e-05,0.0031494,0.0060934,6.64e-05,0.0028112,0.005271,0.0007532,0.0370316,0.0875006
1443.09,0.0001054,0.0001006,0.0001406,5.3e-05,6.44e-05,0.0037402,0.0072884,6.74e-05,0.0039608,0.0065328,0.0008158,0.0387056,0.0706706
1443.73,0.0001206,9.96e-05,0.0001624,6.84e-05,7.62e-05,0.003692,0.0074612,6.94e-05,0.0029844,0.0052578,0.0008464,0.0356118,0.0703128
1444.38,0.000113,9.42e-05,0.000122,5.34e-05,4.82e-05,0.0031482,0.0062012,7.68e-05,0.002956,0.005259,0.0007728,0.0372878,0.073892
1445.04,5.86e-05,8.46e-05,0.0001136,4.2e-05,5.22e-05,0.0032192,0.0069118,8.34e-05,0.0029072,0.0052212,0.001096,0.0370182,0.0751748
1445.7,8.26e-05,8.24e-05,0.000124,5.64e-05,5.14e-05,0.0034028,0.0065814,7.3e-05,0.0034384,0.00589,0.000766,0.0376196,0.0733426
1446.34,7.58e-05,8.44e-05,0.0001286,4.72e-05,6.18e-05,0.0032022,0.006355,5.24e-05,0.002811,0.005728,0.0007238,0.0377116,0.0710224
1446.96,6.52e-05,7.48e-05,0.000122,4.86e-05,4.64e-05,0.0032512,0.0062838,6.96e-05,0.0028172,0.0050432,0.0007712,0.035706,0.0695172
1447.59,7.4e-05,8.74e-05,0.0001406,5.48e-05,5.8e-05,0.0031422,0.006352,6.72e-05,0.0029136,0.0052808,0.000867,0.0358764,0.0705232
1448.42,7.36e-05,9e-05,0.0001364,5.04e-05,4.94e-05,0.003593,0.006243,6.08e-05,0.0028058,0.0052476,0.0008316,0.0382188,0.108925
1449.15,0.0001596,0.0001284,0.00021,8.74e-05,7.4e-05,0.0062222,0.0075832,7.78e-05,0.0030214,0.005887,0.0008298,0.0380634,0.0831042
1449.94,7.26e-05,7.26e-05,0.000125,4.18e-05,4.6e-05,0.0034122,0.0072984,6.24e-05,0.003001,0.0069162,0.000945,0.0416058,0.0930428
1450.76,8.52e-05,0.0002218,0.0001162,5.04e-05,5.46e-05,0.0056244,0.03727,9.06e-05,0.0039332,0.0065146,0.0009932,0.0384026,0.0710888
1451.41,0.0001034,7.72e-05,0.0001172,4.5e-05,4.54e-05,0.0035176,0.0074058,8.94e-05,0.0029264,0.0055568,0.000765,0.034684,0.0729876
1452.07,0.0001272,0.0001348,0.0002204,7.52e-05,9e-05,0.0039438,0.0069574,8.26e-05,0.0029708,0.005627,0.000732,0.038055,0.0731254
1452.78,7.58e-05,6.48e-05,0.0001086,4.16e-05,4.94e-05,0.0033528,0.0066088,7.06e-05,0.0029252,0.0054174,0.0007986,0.0363544,0.0857
1453.5,0.000122,0.0001146,0.0001426,5e-05,6.76e-05,0.0045596,0.0077144,9.1e-05,0.0032692,0.0058392,0.0008556,0.0414908,0.0787832
1454.2,0.00012,8.8e-05,0.0001528,5.2e-05,7.8e-05,0.0062642,0.0124942,7.24e-05,0.00326,0.0061802,0.0008206,0.0365846,0.073058
1454.88,5.44e-05,7.14e-05,0.0001174,4.12e-05,4.5e-05,0.0032224,0.0066426,7e-05,0.0028664,0.0051516,0.0007278,0.0347556,0.0827276
1455.51,8.3e-05,6.44e-05,0.0001104,4.8e-05,4.9e-05,0.0031678,0.0062696,6.84e-05,0.0027524,0.004921,0.000705,0.0347752,0.0715116
1456.13,8.6e-05,6.56e-05,0.0001086,3.4e-05,4.4e-05,0.0032714,0.006959,6.08e-05,0.0028168,0.0049246,0.0008206,0.034438,0.0710994
1456.74,6.76e-05,8.36e-05,0.000113,3.9e-05,5.22e-05,0.0032676,0.00692,6.8e-05,0.0029766,0.005298,0.0007054,0.0337362,0.0688316
1457.39,8.18e-05,7.24e-05,0.0001056,4.28e-05,5e-05,0.0033322,0.006283,7.52e-05,0.0026658,0.0057724,0.000746,0.039025,0.0705006
1458.01,6.28e-05,7.4e-05,0.0001154,5.82e-05,5.12e-05,0.0031326,0.0066132,7.28e-05,0.002816,0.0051338,0.0007672,0.0360076,0.067973
1458.63,8.02e-05,9.14e-05,0.0001284,5.36e-05,5.26e-05,0.0032908,0.0066008,6.88e-05,0.0033284,0.0051314,0.0007088,0.0354388,0.0687734
1459.26,6.76e-05,7.68e-05,0.000125,4.58e-05,5.06e-05,0.003525,0.0067582,6.36e-05,0.0029652,0.0056632,0.000864,0.0381278,0.0687058
1459.95,8.44e-05,6.9e-05,0.0001262,5.72e-05,5.14e-05,0.0032594,0.0066656,7.02e-05,0.0028828,0.0057866,0.0007358,0.037458,0.079051
1460.68,0.0001142,7.88e-05,0.0001666,7.18e-05,6.58e-05,0.0038572,0.006581,6.54e-05,0.0028576,0.005107,0.0006674,0.0390752,0.0875446
1461.54,9.46e-05,7.56e-05,0.0001188,4.04e-05,4.96e-05,0.006006,0.0127266,8.46e-05,0.0044948,0.0080532,0.0010718,0.0450108,0.0931888
1462.38,0.0001124,8.98e-05,0.000242,4.34e-05,4.84e-05,0.0059178,0.0108504,6.84e-05,0.003951,0.0079896,0.0010522,0.0463268,0.0915202
1463.3,5.86e-05,8.2e-05,0.000124,4.4e-05,4.44e-05,0.0067232,0.0120908,9.26e-05,0.0043114,0.0073148,0.001217,0.04805,0.103404
1464.18,0.0001416,0.0001048,0.0001422,7.96e-05,6.36e-05,0.0060364,0.0125272,7.9e-05,0.0043632,0.0086996,0.0011386,0.0465176,0.0963446
1465.09,9.48e-05,7.56e-05,0.000122,4.52e-05,5.18e-05,0.0056622,0.0116754,0.0001314,0.0050812,0.0096002,0.0011386,0.0498884,0.0973816
1465.99,0.0001138,7.84e-05,0.0001292,4.94e-05,4.8e-05,0.005676,0.010528,7e-05,0.0039708,0.007413,0.0009456,0.0480436,0.102249
1466.94,9.82e-05,8.08e-05,0.0001252,4.58e-05,5.26e-05,0.005254,0.0117794,6.88e-05,0.0039806,0.007714,0.0011152,0.048313,0.110971
1468.1,0.0001174,9.36e-05,0.0001554,5.62e-05,7.16e-05,0.0084278,0.014828,0.000112,0.0059158,0.0129542,0.0016102,0.0680196,0.11857
1469.05,9.22e-05,8.46e-05,0.0001428,4.72e-05,5.68e-05,0.0059862,0.0111164,7.92e-05,0.0040842,0.0075146,0.0010836,0.0501844,0.110099
1470.25,0.0001278,0.0001042,0.0001556,8.26e-05,7.02e-05,0.0085314,0.015727,0.0001456,0.007123,0.0114778,0.0018154,0.113168,0.0816506
1470.94,8.42e-05,8.16e-05,0.0001416,4.88e-05,5.14e-05,0.0038672,0.007344,6.92e-05,0.003618,0.0052892,0.0008058,0.0398876,0.0748862
1471.68,0.0001148,0.0001072,0.000167,6.94e-05,8.28e-05,0.0035646,0.0069324,7.54e-05,0.0028246,0.0060392,0.0007116,0.0467462,0.081372
1472.41,9.26e-05,9.38e-05,0.0001604,6.72e-05,7.14e-05,0.0041736,0.0079898,7.1e-05,0.0030728,0.0058276,0.0007968,0.0376516,0.084606
1473.11,0.000602,9.96e-05,0.000141,4.44e-05,4.74e-05,0.0036352,0.0070888,6.86e-05,0.0035336,0.0076722,0.0009086,0.0408488,0.0743228
1473.78,0.0001016,7.74e-05,0.000118,5.28e-05,4.86e-05,0.0033372,0.0076454,8.56e-05,0.003302,0.0059356,0.0008464,0.0419548,0.0713108
1474.39,9.04e-05,7.78e-05,0.0001232,4.66e-05,4.5e-05,0.0031612,0.0062362,6.18e-05,0.002925,0.0052782,0.0007352,0.034489,0.0680064
1475.01,8.44e-05,7.26e-05,0.0001232,5.26e-05,4.64e-05,0.0035502,0.0065892,7.24e-05,0.0033438,0.005865,0.0007706,0.0359366,0.0677748
1475.63,7.58e-05,6.88e-05,0.0001114,5.26e-05,4.96e-05,0.0031346,0.0062568,6.6e-05,0.002823,0.0052372,0.0008236,0.0353178,0.0692334
1476.27,8.08e-05,7.82e-05,0.0001286,4.24e-05,5.56e-05,0.0032734,0.0063168,7.32e-05,0.002842,0.0052108,0.0007132,0.0364724,0.0728598
1476.96,6.98e-05,7.68e-05,0.0001162,4.4e-05,4.58e-05,0.0031526,0.0063696,9.24e-05,0.0027578,0.005281,0.000819,0.0374564,0.0810748
1477.62,0.0001002,8.38e-05,0.0001392,5.22e-05,5.82e-05,0.0032812,0.0064306,9.04e-05,0.0028912,0.0052236,0.0007386,0.0394,0.0718338
1478.24,8.48e-05,8.64e-05,0.0001182,4.36e-05,4.46e-05,0.0033412,0.0064342,7.22e-05,0.0029952,0.00547,0.0008456,0.035242,0.0694902
1478.87,6.26e-05,7.24e-05,0.0001348,5.96e-05,4.44e-05,0.0031922,0.0065624,6.48e-05,0.0026436,0.0053894,0.0007488,0.036892,0.068879
1479.5,9.8e-05,7.16e-05,0.0001156,5.04e-05,6.1e-05,0.0031026,0.0069132,6.92e-05,0.0028232,0.0052864,0.0007478,0.0361464,0.0702006
1480.13,8.08e-05,6.12e-05,0.0001046,4.72e-05,4.48e-05,0.003388,0.0079042,6.6e-05,0.002833,0.005134,0.0007998,0.03869,0.0679876
1481.02,7.74e-05,8.12e-05,0.0001178,5.66e-05,4.46e-05,0.0032616,0.0066288,6.36e-05,0.0029288,0.0054096,0.000771,0.049805,0.106994
1481.79,7.32e-05,8.16e-05,0.0001374,5.86e-05,5.82e-05,0.005595,0.0065874,6.58e-05,0.0028644,0.0052954,0.0007104,0.038757,0.0931926
1482.6,0.000125,0.000117,0.000157,6.52e-05,7.3e-05,0.004228,0.0077094,8.94e-05,0.0030682,0.0061874,0.00082,0.053821,0.085733
1483.52,7.74e-05,7.98e-05,0.0001148,4.64e-05,5.08e-05,0.0061086,0.0122274,6.62e-05,0.0047448,0.0073708,0.001079,0.053358,0.0986224
1484.4,8.72e-05,7.22e-05,0.0001148,4.34e-05,5.24e-05,0.006526,0.011049,9.06e-05,0.0040102,0.0075716,0.0009794,0.044693,0.0999474
1485.25,9.38e-05,8.38e-05,0.0001652,6.42e-05,6.46e-05,0.0062752,0.0111638,7.4e-05,0.0038104,0.0077918,0.000998,0.0473342,0.0918318
1486.08,8.96e-05,8.26e-05,0.0001528,5.3e-05,5.82e-05,0.0057548,0.0104694,5.66e-05,0.004329,0.0072586,0.0009566,0.0464318,0.0906706
1486.93,8.02e-05,6.64e-05,0.0001156,4.24e-05,4.8e-05,0.0051972,0.0095372,5.5e-05,0.003836,0.0076302,0.0011552,0.0444818,0.0968304
1487.9,8.84e-05,6.8e-05,0.0001192,4.34e-05,5.04e-05,0.0060262,0.0115184,0.0001096,0.0038908,0.0075202,0.0010982,0.047787,0.114868
1488.98,9.92e-05,9.28e-05,0.000181,6.14e-05,7e-05,0.005997,0.0117834,5.88e-05,0.0047972,0.0091916,0.001136,0.05522,0.12675
1490.29,0.000134,0.0001092,0.0001834,6.56e-05,9.12e-05,0.0091482,0.0183796,0.0001762,0.0070372,0.0132554,0.0017126,0.0699516,0.141499
1491.76,0.000193,0.0001548,0.0002184,6.72e-05,0.000109,0.0087188,0.0180414,0.0001048,0.0066406,0.0129316,0.0016794,0.0789776,0.165921
1493.2,0.0001498,0.0001766,0.000241,8.84e-05,0.0001102,0.0100938,0.0174092,0.0001542,0.0065546,0.0133784,0.001764,0.076108,0.160697
1494.5,0.0001122,0.0001112,0.0001916,9.68e-05,7.6e-05,0.0059972,0.0129024,0.0001018,0.0061244,0.012418,0.001738,0.0720592,0.148525
1495.91,0.0001414,0.0001328,0.0001792,7.4e-05,8.38e-05,0.0094832,0.013504,8.82e-05,0.0075228,0.0143114,0.0017588,0.0750356,0.157468
1497.31,0.0001426,0.000122,0.0001842,6.84e-05,0.0001056,0.0098444,0.017639,0.0001112,0.0062986,0.013081,0.0017798,0.0684068,0.163408
1498.58,0.0001274,0.000119,0.0002004,7.92e-05,8.84e-05,0.0099438,0.0183338,0.0001094,0.0069484,0.0101318,0.0012246,0.0622688,0.143463
1499.98,0.0001422,0.0001424,0.0009566,9.74e-05,8.2e-05,0.0097334,0.0169446,0.0001552,0.006626,0.0129756,0.0017978,0.0772818,0.152184
1501.36,0.0001398,0.0001344,0.0002066,7.36e-05,7.78e-05,0.008893,0.0145852,9.2e-05,0.0057052,0.0110614,0.0014334,0.0730772,0.159571
1502.54,0.0001276,0.000114,0.0002296,7.92e-05,8.48e-05,0.0097108,0.0178738,0.0001006,0.0064724,0.0118498,0.0018698,0.0786276,0.107637
1503.75,0.0001198,0.000119,0.0001666,5.82e-05,7.26e-05,0.0094824,0.0176654,9.82e-05,0.00649,0.0125958,0.00177,0.077953,0.116416
1504.93,7.28e-05,8.38e-05,0.0001314,5.22e-05,5.2e-05,0.006644,0.013848,0.0001542,0.0058288,0.0110508,0.001399,0.0695842,0.126875
1506.32,0.0001222,0.0001018,0.000161,6e-05,6.98e-05,0.008276,0.0152006,7.7e-05,0.0055838,0.011811,0.0017214,0.0735562,0.159451
1507.76,0.0001264,0.0001158,0.0001738,6.78e-05,7.78e-05,0.0087182,0.0149912,0.000125,0.006061,0.0109668,0.0015728,0.0776276,0.167712
1509.17,0.0001448,0.000133,0.0002164,7.98e-05,0.0001024,0.009181,0.01898,0.0001652,0.0071304,0.0122808,0.0017082,0.072977,0.158619
1510.58,0.000131,0.0001326,0.0002,8.44e-05,0.0001176,0.0092642,0.0181324,0.0001116,0.0070236,0.0108702,0.0012692,0.0731464,0.159917
1511.97,0.000119,0.0001072,0.0002122,8.32e-05,9.58e-05,0.0098346,0.0193184,8.34e-05,0.0065858,0.0134886,0.0017326,0.0808898,0.145031
1513.5,0.0001118,0.0001064,0.0001588,5.6e-05,7.4e-05,0.0074266,0.014341,9.04e-05,0.0061346,0.0107976,0.001591,0.0757344,0.188575
1514.24,0.0001758,0.0001334,0.0003806,7.7e-05,0.0001054,0.0061082,0.0094876,7.24e-05,0.0039166,0.008379,0.0010502,0.0425906,0.07639
1514.98,8.04e-05,8.04e-05,0.000118,4.44e-05,4.9e-05,0.0035232,0.0071962,6.3e-05,0.0030934,0.0067676,0.0009128,0.0368172,0.0881244
1515.66,8.74e-05,8.3e-05,0.0001158,4.3e-05,4.72e-05,0.0035984,0.007813,9.82e-05,0.0040448,0.0063898,0.0008276,0.0379032,0.0749342
1516.31,8.34e-05,7.74e-05,0.000133,4.36e-05,5.8e-05,0.0031464,0.006216,6.5e-05,0.0028994,0.005497,0.0007402,0.0371414,0.0737108
1517.03,6.76e-05,7.72e-05,0.0001268,6.74e-05,4.56e-05,0.0033622,0.0061956,6.38e-05,0.002995,0.0053208,0.0007824,0.0364274,0.0864906
1517.69,7.46e-05,7.96e-05,0.0001218,4.84e-05,5.7e-05,0.0036802,0.007051,8.24e-05,0.0030376,0.0058226,0.0008728,0.0389918,0.073376
1518.34,8.86e-05,8.1e-05,0.0001162,4.52e-05,6.2e-05,0.003429,0.0065246,6.78e-05,0.002729,0.0052786,0.0007484,0.0361914,0.0728988
1518.96,6.02e-05,8.04e-05,0.0001218,4.64e-05,4.48e-05,0.0031384,0.0064612,8.02e-05,0.0028508,0.0050486,0.000702,0.0353446,0.070055
1519.67,8.54e-05,9.5e-05,0.0001242,5.76e-05,4.94e-05,0.0030562,0.0066492,7.18e-05,0.00291,0.0050846,0.0007814,0.0390204,0.08387
1520.36,0.0001106,0.0001182,0.0001902,7.24e-05,0.0001004,0.0040224,0.006661,7.72e-05,0.0041356,0.00745,0.0009914,0.0394088,0.0745786
1521.09,7.86e-05,8.32e-05,0.0001256,4.56e-05,4.56e-05,0.00362,0.009332,9.74e-05,0.0056514,0.0085586,0.0010838,0.0430776,0.0731114
1521.73,7.36e-05,7.98e-05,0.000118,5.7e-05,5.62e-05,0.0037206,0.0070436,5.86e-05,0.002897,0.0053088,0.0008442,0.0372194,0.070167
1522.46,8.26e-05,7.52e-05,0.0001206,4.72e-05,4.74e-05,0.0032064,0.0063464,6.86e-05,0.0029512,0.0056752,0.0007784,0.0370556,0.0884086
1523.16,8.54e-05,8.92e-05,0.0001498,7.48e-05,5.98e-05,0.0048312,0.0084912,0.0001188,0.003705,0.005947,0.0007744,0.0400492,0.0762764
1523.85,7.7e-05,7.5e-05,0.000125,4.6e-05,4.7e-05,0.0034382,0.0069544,7.1e-05,0.0031256,0.0055498,0.0008486,0.0401498,0.0760902
1524.56,0.0001036,7.98e-05,0.0006622,8.86e-05,0.0001004,0.0063306,0.007151,6.56e-05,0.003083,0.0056112,0.0007802,0.0371832,0.0812642
1525.5,0.00011,7.8e-05,0.0001238,4.5e-05,6.42e-05,0.0033148,0.006946,7.54e-05,0.002859,0.005335,0.0008964,0.0362644,0.132219
1526.22,0.0001464,0.0001428,0.0001874,6.62e-05,7.62e-05,0.0058192,0.0107802,7.98e-05,0.0038966,0.0069388,0.0008152,0.0377576,0.075973
